county,total_votes,rep_votes,dem_votes,rep_percentage,dem_percentage,Party
"Blue Hill, Maine",1977,624,1310,0.3156297420333839,0.6626201315123925,1
"Boise County, Idaho",4820,3485,1204,0.7230290456431535,0.24979253112033195,0
"Bolivar County, Mississippi",13755,4671,8904,0.3395856052344602,0.6473282442748092,1
"Bollinger County, Missouri",5983,5167,750,0.863613571786729,0.12535517299013874,0
"Bolton, Connecticut",3288,1482,1727,0.45072992700729925,0.5252433090024331,1
"Bolton, Massachusetts",3762,1140,2529,0.30303030303030304,0.6722488038277512,1
"Bolton, Vermont",778,218,537,0.2802056555269923,0.6902313624678663,1
"Bon Homme County, South Dakota",3001,2235,721,0.7447517494168611,0.24025324891702765,0
"Bond County, Illinois",8144,5625,2288,0.6906925343811395,0.28094302554027506,0
"Bonner County, Idaho",27352,18369,8310,0.6715779467680608,0.30381690552793217,0
"Bonneville County, Idaho",53995,37805,14254,0.700157421983517,0.26398740624131867,0
"Boone County, Arkansas",17114,13652,3064,0.7977094776206615,0.17903470842585018,0
"Boone County, Illinois",24979,13883,10542,0.5557868609632091,0.4220345089875495,0
"Boone County, Indiana",38520,22351,15244,0.5802440290758047,0.395742471443406,0
"Boone County, Iowa",15340,8695,6303,0.5668187744458931,0.4108865710560626,0
"Boone County, Kentucky",66998,44814,20901,0.668885638377265,0.3119645362548136,0
"Boone County, Missouri",91168,38646,50064,0.4238987363987364,0.5491400491400491,1
"Boone County, Nebraska",3226,2653,499,0.8223806571605704,0.15468071915685058,0
"Boone County, West Virginia",9012,6816,2041,0.7563249001331558,0.22647581003106967,0
"Boothbay Harbor, Maine",1395,545,814,0.3906810035842294,0.5835125448028674,1
"Boothbay, Maine",2208,922,1229,0.41757246376811596,0.5566123188405797,1
"Borden County, Texas",416,397,16,0.9543269230769231,0.038461538461538464,0
"Boscawen, New Hampshire",2040,1064,931,0.5215686274509804,0.45637254901960783,0
"Bosque County, Texas",9126,7469,1561,0.8184308568923954,0.1710497479728249,0
"Bossier Parish, Louisiana",54655,38074,15662,0.6966242795718598,0.28656115634434176,0
"Boston, Massachusetts",293796,45425,242717,0.15461408596441067,0.826141268090784,1
"Botetourt County, Virginia",21120,15099,5700,0.7149147727272728,0.26988636363636365,0
"Bottineau County, North Dakota",3471,2575,821,0.7418611351195621,0.23653125900316913,0
"Boulder County, Colorado",206111,42501,159089,0.20620442382987808,0.7718607934559534,1
"Boundary County, Idaho",6313,4937,1220,0.7820370663709805,0.19325201964200855,0
"Bourbon County, Kansas",6550,4910,1505,0.749618320610687,0.2297709923664122,0
"Bourbon County, Kentucky",9648,6190,3296,0.6415837479270315,0.3416252072968491,0
"Bourne, Massachusetts",12119,5331,6527,0.4398877795197624,0.5385757900816899,1
"Bow, New Hampshire",5512,2167,3256,0.3931422351233672,0.590711175616836,1
"Bowdoin, Maine",1877,1079,755,0.5748534896110815,0.40223761321257323,0
"Bowdoinham, Maine",2067,856,1123,0.4141267537493953,0.5432994678277697,1
"Bowerbank, Maine",117,76,41,0.6495726495726496,0.3504273504273504,0
"Bowie County, Texas",38261,27116,10747,0.7087112203026581,0.2808865424322417,0
"Bowman County, North Dakota",1657,1395,228,0.8418829209414604,0.1375980687990344,0
"Box Butte County, Nebraska",5200,4002,1051,0.7696153846153846,0.2021153846153846,0
"Box Elder County, Utah",27027,21548,4473,0.7972767972767972,0.1655011655011655,0
"Boxborough, Massachusetts",3402,786,2526,0.2310405643738977,0.7425044091710759,1
"Boxford, Massachusetts",5543,2271,3117,0.4097059354140357,0.5623308677611402,1
"Boyd County, Kentucky",21751,14295,7083,0.657211162705163,0.325640200450554,0
"Boyd County, Nebraska",1155,1010,135,0.8744588744588745,0.11688311688311688,0
"Boyle County, Kentucky",14478,8872,5298,0.6127918220748723,0.3659345213427269,0
"Boylston, Massachusetts",3304,1318,1877,0.39891041162227603,0.5680992736077481,1
"Bozrah, Connecticut",1548,817,703,0.5277777777777778,0.4541343669250646,0
"Bracken County, Kentucky",4246,3398,800,0.8002826189354687,0.18841262364578426,0
"Bradford County, Florida",13632,10334,3160,0.7580692488262911,0.2318075117370892,0
"Bradford County, Pennsylvania",30159,21600,8046,0.7162041181736795,0.26678603401969564,0
"Bradford, Maine",694,485,188,0.6988472622478387,0.27089337175792505,0
"Bradford, New Hampshire",1073,478,563,0.44547996272134205,0.5246971109040075,1
"Bradford, Vermont",1494,549,893,0.3674698795180723,0.5977242302543507,1
"Bradley County, Arkansas",3654,2335,1214,0.6390257252326218,0.3322386425834702,0
"Bradley County, Tennessee",45865,35204,9851,0.7675569606453723,0.21478251389948763,0
"Bradley, Maine",887,485,378,0.5467869222096956,0.42615558060879366,0
"Braintree, Massachusetts",21795,8744,12612,0.4011929341592108,0.5786648313833448,1
"Braintree, Vermont",717,260,434,0.36262203626220363,0.6052998605299861,1
"Branch County, Michigan",20536,14064,6159,0.6848461238800155,0.2999123490455785,0
"Brandon, Vermont",2184,896,1213,0.41025641025641024,0.5554029304029304,1
"Branford, Connecticut",17913,7098,10562,0.3962485345838218,0.589627644727293,1
"Brantley County, Georgia",7749,6993,700,0.9024390243902439,0.09033423667570009,0
"Brattleboro, Vermont",6663,1053,5423,0.1580369203061684,0.8138976437040372,1
"Braxton County, West Virginia",5664,4120,1457,0.7274011299435028,0.2572387005649718,0
"Brazoria County, Texas",154984,90433,62228,0.5834989418262531,0.40151241418469,0
"Brazos County, Texas",85061,47530,35349,0.5587754670177872,0.41557235395774794,0
"Breathitt County, Kentucky",5661,4265,1301,0.7534004592828122,0.2298180533474651,0
"Breckinridge County, Kentucky",10201,7701,2350,0.7549259876482698,0.2303695716106264,0
"Bremen, Maine",563,185,367,0.3285968028419183,0.6518650088809946,1
"Bremer County, Iowa",14546,8294,5958,0.5701911178330813,0.40959714010724596,0
"Brentwood, New Hampshire",2914,1372,1505,0.4708304735758408,0.5164722031571722,1
"Brevard County, Florida",360764,207883,148549,0.5762298899003226,0.4117622600924704,0
"Brewer, Maine",5278,2568,2533,0.4865479348237969,0.47991663508904886,0
"Brewster County, Texas",4822,2461,2258,0.5103691414350892,0.4682704272086271,0
"Brewster, Massachusetts",7436,2338,4940,0.3144163528778913,0.6643356643356644,1
"Bridgeport, Connecticut",42188,8269,33515,0.1960036029202617,0.7944202142789418,1
"Bridgewater, Connecticut",1233,549,667,0.44525547445255476,0.5409570154095702,1
"Bridgewater, Maine",292,214,77,0.7328767123287672,0.2636986301369863,0
"Bridgewater, Massachusetts",14616,6572,7688,0.44964422550629446,0.5259989053092501,1
"Bridgewater, New Hampshire",857,472,364,0.5507584597432905,0.42473745624270715,0
"Bridgewater, Vermont",601,212,372,0.3527454242928453,0.6189683860232945,1
"Bridgton, Maine",3268,1528,1656,0.4675642594859241,0.5067319461444308,1
"Bridport, Vermont",738,321,392,0.4349593495934959,0.5311653116531165,1
"Brighton Plt., Maine",49,29,16,0.5918367346938775,0.32653061224489793,0
"Brighton, Vermont",619,342,258,0.5525040387722132,0.4168012924071082,0
"Brimfield, Massachusetts",2314,1193,1063,0.5155574762316335,0.45937770095073466,0
"Briscoe County, Texas",725,639,78,0.8813793103448276,0.10758620689655173,0
"Bristol city, Virginia",7806,5347,2313,0.6849859082756854,0.2963105303612606,0
"Bristol, Connecticut",29799,13834,15462,0.46424376656934796,0.5188764723648445,1
"Bristol, Maine",2124,808,1275,0.3804143126177024,0.6002824858757062,1
"Bristol, New Hampshire",1871,994,842,0.5312667022982362,0.450026723677178,0
"Bristol, Rhode Island",11657,4595,6813,0.3941837522518658,0.5844556918589688,1
"Bristol, Vermont",2245,691,1482,0.30779510022271717,0.6601336302895323,1
"Broadwater County, Montana",4097,3173,835,0.7744691237490847,0.20380766414449597,0
"Brockton, Massachusetts",38712,8689,29475,0.22445236619136186,0.7613918164910105,1
"Bronx County, New York",425883,67740,355374,0.15905776938736696,0.8344404449109263,1
"Brooke County, West Virginia",10656,7545,2947,0.7080518018018018,0.2765578078078078,0
"Brookfield, Connecticut",10807,5226,5426,0.4835754603497733,0.5020819838993245,1
"Brookfield, Massachusetts",2054,1054,946,0.5131450827653359,0.4605647517039922,0
"Brookfield, New Hampshire",545,315,218,0.5779816513761468,0.4,0
"Brookfield, Vermont",852,307,506,0.36032863849765256,0.5938967136150235,1
"Brookings County, South Dakota",14567,8000,6110,0.5491865174709961,0.41944120271847324,0
"Brooklin, Maine",624,189,426,0.30288461538461536,0.6826923076923077,1
"Brookline, Massachusetts",31084,3418,27150,0.10996010809419637,0.8734397117488096,1
"Brookline, New Hampshire",3628,1647,1903,0.4539691289966924,0.5245314222712238,1
"Brookline, Vermont",329,96,217,0.2917933130699088,0.6595744680851063,1
"Brooklyn, Connecticut",4222,2262,1876,0.5357650402652772,0.4443391757460919,0
"Brooks County, Georgia",7101,4261,2791,0.6000563300943529,0.39304323334741587,0
"Brooks County, Texas",2484,998,1470,0.40177133655394526,0.5917874396135265,1
"Brooks, Maine",593,317,246,0.5345699831365935,0.4148397976391231,0
"Brooksville, Maine",686,219,450,0.31924198250728864,0.6559766763848397,1
"Broome County, New York",92794,43800,47010,0.4720132767204776,0.5066060305623208,1
"Broomfield County, Colorado",46632,16295,29077,0.3494381540572997,0.6235417738891749,1
"Broward County, Florida",957672,333409,618752,0.3481452940046279,0.646100126139221,1
"Brown County, Illinois",2525,1931,486,0.7647524752475248,0.19247524752475248,0
"Brown County, Indiana",8981,5777,3036,0.643246854470549,0.33804698808595923,0
"Brown County, Kansas",4396,3206,1088,0.7292993630573248,0.24749772520473157,0
"Brown County, Minnesota",14635,9552,4753,0.6526819268875982,0.32476938845234027,0
"Brown County, Nebraska",1684,1470,191,0.8729216152019003,0.11342042755344418,0
"Brown County, Ohio",21096,16480,4380,0.7811907470610542,0.20762229806598406,0
"Brown County, South Dakota",17547,10580,6538,0.6029520715791873,0.37259930472445435,0
"Brown County, Texas",15969,13698,2107,0.8577869622393387,0.13194313983342726,0
"Brown County, Wisconsin",144017,75871,65511,0.5268197504461278,0.4548837984404619,0
"Brownfield, Maine",957,466,468,0.48693834900731453,0.4890282131661442,1
"Brownington, Vermont",490,265,218,0.5408163265306123,0.4448979591836735,0
"Brownville, Maine",780,467,280,0.5987179487179487,0.358974358974359,0
"Brule County, South Dakota",2490,1750,673,0.7028112449799196,0.27028112449799196,0
"Brunswick County, North Carolina",90175,55850,33310,0.6193512614360965,0.3693928472414749,0
"Brunswick County, Virginia",7948,3357,4552,0.4223704076497232,0.5727226975339708,1
"Brunswick, Maine",13892,3733,9728,0.26871580765908437,0.7002591419522027,1
"Brunswick, Vermont",64,35,27,0.546875,0.421875,0
"Bryan County, Georgia",21335,14240,6738,0.6674478556362784,0.31581907663463793,0
"Bryan County, Oklahoma",15976,12344,3323,0.7726589884827241,0.20799949924887332,0
"Buchanan County, Iowa",10774,6420,4169,0.5958789678856506,0.386950064971227,0
"Buchanan County, Missouri",36598,22450,13445,0.6134214984425378,0.3673698016285043,0
"Buchanan County, Virginia",9953,8311,1587,0.8350246156937606,0.15944941223751632,0
"Buckfield, Maine",1098,636,436,0.5792349726775956,0.3970856102003643,0
"Buckingham County, Virginia",8126,4544,3471,0.5591927147428009,0.42714742800886046,0
"Buckland, Massachusetts",1191,268,889,0.22502099076406382,0.746431570109152,1
"Bucks County, Pennsylvania",396234,187367,204712,0.47286956697305127,0.5166442051918816,1
"Bucksport, Maine",2855,1481,1278,0.5187390542907181,0.44763572679509633,0
"Buena Vista County, Iowa",8167,5056,2961,0.6190767723766377,0.3625566303416187,0
"Buena Vista city, Virginia",2776,1863,825,0.6711095100864554,0.29719020172910665,0
"Buffalo County, Nebraska",23711,16640,6350,0.7017839821180043,0.26780819029142594,0
"Buffalo County, South Dakota",549,183,352,0.3333333333333333,0.6411657559198543,1
"Buffalo County, Wisconsin",7816,4834,2860,0.618474923234391,0.36591606960081885,0
"Bullitt County, Kentucky",41998,30708,10552,0.7311776751273871,0.25125005952664414,0
"Bulloch County, Georgia",30090,18387,11248,0.6110667996011964,0.3738118976404121,0
"Bullock County, Alabama",4613,1146,3446,0.24842835464990246,0.7470192933015392,1
"Buncombe County, North Carolina",161569,62412,96515,0.3862869733674158,0.5973608798717576,1
"Bureau County, Illinois",17434,10411,6669,0.5971664563496616,0.38252839279568657,0
"Burke County, Georgia",10683,5400,5208,0.5054759898904801,0.4875035102499298,0
"Burke County, North Carolina",44602,31019,13118,0.6954620869019327,0.29411237164252724,0
"Burke County, North Dakota",1155,994,137,0.8606060606060606,0.11861471861471862,0
"Burke, Vermont",924,366,534,0.3961038961038961,0.577922077922078,1
"Burleigh County, North Dakota",50753,34744,14348,0.6845703702244202,0.2827025003448072,0
"Burleson County, Texas",8609,6743,1788,0.7832500871181322,0.20768962713439423,0
"Burlington County, New Jersey",262650,103345,154595,0.393470397867885,0.5885969921949362,1
"Burlington, Connecticut",6233,3034,3099,0.48676399807476334,0.4971923632279801,1
"Burlington, Maine",206,145,56,0.7038834951456311,0.27184466019417475,0
"Burlington, Massachusetts",15346,5566,9447,0.3627003779486511,0.6156001563925453,1
"Burlington, Vermont",22218,2293,19238,0.10320460887568637,0.86587451615807,1
"Burnet County, Texas",24717,18767,5639,0.7592749929198528,0.22814257393696646,0
"Burnett County, Wisconsin",10141,6462,3569,0.6372152647667882,0.3519376787299083,0
"Burnham, Maine",644,389,234,0.6040372670807453,0.36335403726708076,0
"Burrillville, Rhode Island",8538,4906,3434,0.5746076364488171,0.4022019208245491,0
"Burt County, Nebraska",3739,2580,1063,0.6900240706071142,0.28430061513773736,0
"Butler County, Alabama",9488,5458,3965,0.5752529510961214,0.4178962900505902,0
"Butler County, Iowa",8098,5542,2424,0.6843665102494443,0.2993331686836256,0
"Butler County, Kansas",31946,22250,9003,0.6964878232016528,0.28181932010267324,0
"Butler County, Kentucky",6125,4960,1079,0.809795918367347,0.17616326530612245,0
"Butler County, Missouri",18141,14602,3301,0.8049170387519983,0.18196350807562978,0
"Butler County, Nebraska",4518,3542,873,0.783975210270031,0.19322709163346613,0
"Butler County, Ohio",186737,114392,69613,0.612583473012847,0.37278632515248716,0
"Butler County, Pennsylvania",113305,74359,37508,0.6562728917523498,0.33103570010149597,0
"Butte County, California",102042,48730,50426,0.4775484604378589,0.4941690676388154,1
"Butte County, Idaho",1415,1202,188,0.8494699646643109,0.13286219081272085,0
"Butte County, South Dakota",4802,3731,939,0.7769679300291545,0.19554352353186172,0
"Butts County, Georgia",11771,8406,3274,0.71412794155127,0.27814119446096336,0
"Buxton, Maine",5279,2686,2416,0.5088084864557681,0.457662436067437,0
"Byron, Maine",92,58,31,0.6304347826086957,0.33695652173913043,0
"Cabarrus County, North Carolina",117227,63237,52162,0.539440572564341,0.44496575021112883,0
"Cabell County, West Virginia",37360,21721,14994,0.5813972162740899,0.40133832976445394,0
"Cabot, Vermont",892,296,558,0.33183856502242154,0.625560538116592,1
"Cache County, Utah",57571,38032,16650,0.6606103767521843,0.2892081082489448,0
"Caddo County, Oklahoma",9859,7013,2670,0.7113297494674916,0.2708185414342225,0
"Caddo Parish, Louisiana",104912,48021,55110,0.4577264755223425,0.5252973921000458,1
"Calais, Maine",1516,856,626,0.5646437994722955,0.4129287598944591,0
"Calais, Vermont",1148,221,886,0.19250871080139373,0.7717770034843205,1
"Calaveras County, California",27164,16518,10046,0.6080842291267855,0.36982771314975704,0
"Calcasieu Parish, Louisiana",82663,55066,25982,0.6661505147405732,0.3143123283694035,0
"Caldwell County, Kentucky",6434,4906,1433,0.7625116568231272,0.22272303388249923,0
"Caldwell County, Missouri",4682,3725,897,0.7956001708671507,0.19158479282357968,0
"Caldwell County, North Carolina",42829,32119,10245,0.7499357911695347,0.23920707931541713,0
"Caldwell County, Texas",14973,8031,6672,0.5363654578240834,0.44560208375075133,0
"Caldwell Parish, Louisiana",4762,3976,745,0.8349433011339773,0.15644687106257874,0
"Calhoun County, Alabama",50983,35101,15216,0.6884843967597042,0.29845242531824334,0
"Calhoun County, Arkansas",2182,1636,479,0.7497708524289642,0.21952337305224565,0
"Calhoun County, Florida",6526,5274,1209,0.8081520073551947,0.1852589641434263,0
"Calhoun County, Georgia",2198,923,1263,0.41992720655141036,0.5746132848043676,1
"Calhoun County, Illinois",2773,2046,677,0.7378290659935088,0.2441399206635413,0
"Calhoun County, Iowa",5258,3689,1470,0.701597565614302,0.2795739825028528,0
"Calhoun County, Michigan",66281,36221,28877,0.5464763657760142,0.4356753820853638,0
"Calhoun County, Mississippi",6595,4625,1902,0.7012888551933283,0.2884003032600455,0
"Calhoun County, South Carolina",8291,4305,3905,0.519237727656495,0.4709926426245326,0
"Calhoun County, Texas",7856,5641,2148,0.7180498981670062,0.27342158859470467,0
"Calhoun County, West Virginia",2971,2364,568,0.7956916863009088,0.19118142039717267,0
"Callahan County, Texas",6832,6012,734,0.879976580796253,0.10743559718969554,0
